# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = prior_model
# start_datetime = 2023-04-13 09:20:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmpjdx6wopj/m6nqqjez.json
# init = 2 (Default)
# random
#   seed = 123456
# output
#   file = /home/AGH-Data-Analytics/lab_5/samples/prior-20230413092000.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,beta.1,beta.2,alpha,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10
0,0,3.88138,-2.97445,-4.0416,-2094.14,-1441.82,-2126.46,-2492.31,-2339.86,-999.284,-2175.61,-2332.75,-605.242,-3089.42,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.53965,-4.52269,-0.575335,-3357.18,-2372.77,-3458.41,-4014.7,-3715.92,-1670.12,-3495.94,-3690.22,-1033.77,-4855.63,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.41344,-0.489804,2.50651,-347.087,-239.896,-353.989,-414.235,-387.098,-166.12,-360.954,-385.476,-100.105,-510.528,0,0,0,0,0,0,0,0,0,0
0,0,-1.21609,-3.22987,1.67581,-2398.24,-1695.34,-2471.35,-2868.62,-2654.19,-1193.08,-2497.56,-2635.61,-738.043,-3468.12,0,0,0,0,0,0,0,0,0,0
0,0,2.67065,-1.04281,0.509916,-700.816,-470.813,-702.977,-831.243,-789.581,-320.903,-726.758,-789.709,-189.306,-1052.37,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.237933,-0.786023,0.287555,-582.364,-411.249,-599.75,-696.431,-644.77,-289.249,-606.42,-640.364,-178.803,-842.848,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.58136,-2.21036,0.898789,-1659.46,-1179.18,-1714.74,-1986.61,-1833.13,-832.461,-1728.93,-1818.91,-517.314,-2390.14,0,0,0,0,0,0,0,0,0,0
0,0,0.612028,-0.370163,-2.80611,-259.817,-178.51,-262.936,-308.466,-290.654,-123.953,-269.698,-290.028,-75.5601,-383.936,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.6773,-0.777102,1.97772,-528.16,-357.075,-531.961,-627.545,-593.683,-244.11,-548.119,-593.152,-144.479,-789.513,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.21284,-0.193782,0.184849,-112.943,-69.4855,-108.329,-132.164,-130.871,-44.4945,-116.331,-132.328,-23.623,-179.704,0,0,0,0,0,0,0,0,0,0
0,0,-2.37528,-0.818227,-1.31253,-658.898,-482.9,-691.89,-792.532,-719.606,-347.392,-688.196,-710.764,-221.782,-925.799,0,0,0,0,0,0,0,0,0,0
0,0,-2.76643,-2.99034,-3.89083,-2265.2,-1616.07,-2344.37,-2712.18,-2498.89,-1144.49,-2360.44,-2478.41,-715,-3252.46,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.40675,-1.73641,0.267099,-1332.02,-955.891,-1383.6,-1597.18,-1466.12,-678.856,-1388.93,-1452.63,-425.461,-1903.7,0,0,0,0,0,0,0,0,0,0
0,0,-0.0792863,-1.6914,0.630276,-1242.76,-874.112,-1277.14,-1485.18,-1377.91,-613.32,-1293.66,-1369.29,-377.82,-1804.14,0,0,0,0,0,0,0,0,0,0
0,0,-0.22164,-1.7861,-1.46369,-1317.78,-928.631,-1355.05,-1574.74,-1460.22,-652.686,-1371.81,-1450.85,-403.31,-1910.32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.81626,-0.0759392,3.20576,-32.9433,-15.5723,-28.7483,-38.0888,-40.651,-7.14276,-33.589,-41.9038,-0.668515,-59.7877,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.26282,-0.217838,2.97549,-187.225,-140.999,-200.422,-227.216,-202.127,-102.401,-196.286,-198.512,-65.8075,-257.022,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.06971,-2.13217,0.356527,-1514.98,-1048.1,-1543.14,-1805.39,-1689.7,-728.025,-1574.81,-1683.17,-442.002,-2227,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.11877,-1.8845,-0.214858,-1332.58,-919.646,-1355.44,-1587.24,-1487.58,-637.908,-1384.88,-1482.4,-386.557,-1962.48,0,0,0,0,0,0,0,0,0,0
0,0,1.69471,-2.09746,1.39315,-1497.47,-1038.53,-1527.55,-1785.54,-1668.65,-722.297,-1557,-1661.55,-439.224,-2197.21,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.6414,-0.564106,-2.70204,-456.15,-334.816,-478.922,-548.307,-497.996,-241.378,-476.356,-491.892,-154.76,-640.15,0,0,0,0,0,0,0,0,0,0
0,0,1.18669,-0.550833,-0.132189,-375.963,-254.695,-378.673,-446.426,-422.403,-174.613,-390.115,-422.022,-103.981,-561.213,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.44245,-1.51497,-0.708075,-1054.08,-721.373,-1067.28,-1253.62,-1180.16,-497.837,-1094.64,-1177.47,-299.468,-1561.94,0,0,0,0,0,0,0,0,0,0
0,0,-0.484728,-0.81532,-0.905418,-610.984,-433.729,-630.683,-730.967,-675.24,-306.23,-636.413,-670.194,-190.477,-880.7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.2464,-0.281375,3.03279,-257.41,-198.317,-278.762,-313.371,-275.427,-145.999,-270.344,-269.528,-95.6562,-346.334,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.608558,-1.02469,4.03376,-733.485,-509.493,-749.719,-875.756,-816.677,-354.125,-763.008,-812.771,-214.736,-1074.9,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.61831,-0.819799,1.3033,-663.268,-487.17,-697.992,-798.828,-723.616,-350.448,-693.099,-714.28,-223.405,-930.205,0,0,0,0,0,0,0,0,0,0
0,0,-1.35953,-0.368326,0.987667,-301.992,-223.057,-318.876,-364.18,-328.739,-160.897,-315.761,-324.179,-102.902,-421.558,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.2929,-2.64664,-2.20262,-1889.81,-1310.55,-1926.69,-2252.23,-2106.13,-912.137,-1964.62,-2097.48,-555.718,-2773.08,0,0,0,0,0,0,0,0,0,0
0,0,0.878939,-1.38305,1.43907,-992.625,-690.241,-1014.13,-1184.25,-1105.03,-480.767,-1032.36,-1099.87,-292.918,-1453.56,0,0,0,0,0,0,0,0,0,0
0,0,4.06226,-1.53201,-1.81501,-1028.82,-690.778,-1031.02,-1219.46,-1159.5,-471.097,-1066.66,-1159.97,-278.458,-1545.57,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.62745,-0.114437,0.819306,-146.236,-123.917,-166.917,-180.993,-150.136,-95.7834,-154.924,-144.309,-66.7394,-178.975,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.440956,-0.279898,-1.19643,-217.224,-156.648,-225.909,-260.336,-238.734,-111.78,-226.503,-236.453,-70.6689,-309.269,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.993617,-1.92639,-3.72564,-1441.54,-1022.58,-1487.03,-1723.97,-1593.67,-721.945,-1501.32,-1582.05,-449.209,-2079.12,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.54283,-0.503408,-1.36641,-455.896,-349.696,-490.764,-552.683,-489.083,-258,-478.084,-479.48,-170.312,-615.942,0,0,0,0,0,0,0,0,0,0
0,0,1.2502,-1.33286,-3.81008,-952.123,-660.31,-970.029,-1133.97,-1061.25,-460.051,-989.609,-1057.09,-281.034,-1397.13,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.02919,-1.47868,-5.25457,-1139.31,-818.984,-1183.08,-1364.96,-1253.54,-583.15,-1187.73,-1242.09,-367.467,-1626.17,0,0,0,0,0,0,0,0,0,0
0,0,-2.174,-2.39231,-2.15925,-1810.29,-1290.94,-1873.35,-2167.61,-1997.33,-913.829,-1886.41,-1981.02,-570.428,-2600.19,0,0,0,0,0,0,0,0,0,0
0,0,1.37985,-0.433268,0.826042,-284.076,-188.244,-283.083,-336.375,-321.498,-127.04,-294.315,-322.091,-73.7152,-430.681,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.333662,-1.85616,-0.784189,-1355.2,-950.223,-1389.99,-1618.3,-1504.36,-665.708,-1410.22,-1495.75,-409.37,-1972.11,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.94723,-4.6211,2.4038,-3436.22,-2430.77,-3542.27,-4110.67,-3802.01,-1711.33,-3578.75,-3775.01,-1059.26,-4966.53,0,0,0,0,0,0,0,0,0,0
0,0,-1.02879,-0.618301,-0.90904,-479.433,-345.672,-499,-575.051,-526.839,-246.339,-500.039,-521.69,-155.251,-682.651,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.87679,-1.64175,0.0288,-1274.06,-919.033,-1327.03,-1528.96,-1399.64,-654.697,-1329.06,-1385.68,-412.11,-1813.36,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.193149,-0.289739,0.982018,-207.051,-143.694,-211.493,-247.131,-230.616,-99.8472,-215.356,-229.554,-60.5393,-303.63,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.23752,-2.4622,-0.918028,-1837.88,-1302.35,-1895.78,-2198.63,-2032.38,-918.223,-1914.22,-2017.59,-569.79,-2652.85,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.66455,-0.532007,1.97253,-404.47,-289.157,-419.762,-485.199,-445.702,-204.57,-421.759,-441.712,-127.298,-579.767,0,0,0,0,0,0,0,0,0,0
0,0,-1.86359,-2.43611,-4.71097,-1837.54,-1308.33,-1899.31,-2198.95,-2028.71,-925.719,-1914.35,-2012.8,-577.781,-2642.61,0,0,0,0,0,0,0,0,0,0
0,0,0.521224,-0.360155,-0.725758,-252.57,-173.535,-256.125,-300.424,-282.425,-120.156,-262.332,-281.667,-72.7008,-373.184,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.43371,-0.011668,-1.32404,-92.2974,-93.1875,-116.567,-118.002,-86.3634,-77.6558,-99.5148,-79.4376,-58.8654,-89.3037,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.80623,-3.08351,0.742901,-2219.2,-1545.19,-2268.23,-2647.5,-2469.5,-1077.56,-2308.1,-2457.69,-657.98,-3246.54,0,0,0,0,0,0,0,0,0,0
0,0,1.62444,-0.367604,1.10976,-229.725,-147.963,-225.706,-270.922,-262.382,-97.8497,-237.504,-263.793,-54.8749,-355.019,0,0,0,0,0,0,0,0,0,0
0,0,-0.530073,-0.63887,0.612441,-481.04,-342.296,-497.528,-576.109,-531.089,-241.79,-501.266,-526.835,-150.337,-692.084,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.70375,-3.21145,-0.373039,-2316.69,-1614.89,-2368.99,-2764,-2577.01,-1127.14,-2409.62,-2564.36,-689.266,-3386.3,0,0,0,0,0,0,0,0,0,0
0,0,0.772162,-1.14802,0.279101,-823.836,-572.795,-841.391,-982.597,-917.222,-399.089,-856.732,-913.026,-243.375,-1206.52,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.51606,-2.10965,0.285675,-1535.81,-1075.39,-1574.39,-1833.88,-1705.61,-752.57,-1598.07,-1696.1,-461.909,-2237.25,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.62746,-1.46361,2.34379,-1135,-818.563,-1182.67,-1362.69,-1246.83,-582.658,-1184.16,-1234.26,-366.079,-1615.66,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.17254,-1.53905,0.896465,-1076.62,-738.937,-1092.19,-1281.5,-1204.09,-510.614,-1118.45,-1200.74,-307.55,-1591.93,0,0,0,0,0,0,0,0,0,0
0,0,-1.12545,-1.75151,3.89059,-1308.73,-928.023,-1351.63,-1567.07,-1446.6,-653.789,-1363.52,-1435.59,-404.703,-1887.97,0,0,0,0,0,0,0,0,0,0
0,0,0.0902837,-0.145499,-0.558424,-105.188,-73.3786,-107.466,-125.362,-117.008,-51.3329,-109.372,-116.461,-31.5601,-153.674,0,0,0,0,0,0,0,0,0,0
0,0,0.722912,-1.45406,1.67103,-1048.26,-730.553,-1072.28,-1251.13,-1166.03,-509.519,-1090.44,-1160.21,-311.019,-1532.46,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.674216,-1.89918,1.65789,-1408.52,-995.177,-1451.23,-1684.83,-1559.11,-700.005,-1466.85,-1548.27,-432.648,-2037.71,0,0,0,0,0,0,0,0,0,0
0,0,1.41196,-0.900035,-0.200278,-626.939,-429.319,-635.056,-745.76,-701.765,-296.362,-651.116,-700.089,-178.317,-928.574,0,0,0,0,0,0,0,0,0,0
0,0,-2.82945,-1.53844,1.0626,-1196.06,-863.506,-1246.63,-1435.86,-1313.47,-615.27,-1247.87,-1300.12,-387.28,-1701.16,0,0,0,0,0,0,0,0,0,0
0,0,3.57662,-0.709952,-4.34228,-439.608,-281.262,-428.771,-516.095,-503.557,-186.236,-453.753,-507.161,-105.436,-682.465,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.783494,-2.07165,0.715085,-1538.68,-1087.84,-1585.6,-1840.41,-1702.85,-765.676,-1602.4,-1690.92,-473.799,-2224.9,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.51955,-2.75948,-1.69344,-1990.68,-1387.6,-2035.23,-2374.65,-2214.48,-968.714,-2070.43,-2203.72,-592.744,-2909.87,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.41719,-3.12666,-0.643291,-2237.6,-1553.57,-2283.21,-2667.79,-2492.57,-1081.73,-2326.56,-2481.77,-659.213,-3280.48,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.459061,-0.228729,2.4738,-176.43,-127.027,-184.218,-212.352,-193.811,-89.9662,-184.21,-191.749,-55.8777,-251.45,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.45435,-0.0835145,1.937,-94.2671,-77.5153,-106.118,-116.39,-98.0396,-58.8367,-99.6813,-94.7133,-39.9564,-119.085,0,0,0,0,0,0,0,0,0,0
0,0,0.212361,-1.43529,0.507893,-1047.9,-734.791,-1075.12,-1251.66,-1163.14,-514.606,-1090.53,-1156.39,-316.163,-1524.84,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.58267,-1.34554,0.311052,-1049.3,-758.555,-1094.29,-1259.79,-1151.78,-541.011,-1094.83,-1139.88,-341.067,-1490.85,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.89244,-5.10912,-3.10453,-3798.61,-2686.72,-3914.04,-4542.46,-4203.56,-1892.35,-3955.67,-4174.23,-1172.72,-5491.06,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-4.5176,-1.28067,-0.558315,-1048.99,-774.323,-1106.23,-1263.75,-1142.41,-559.03,-1096.45,-1126.97,-358.429,-1465.14,0,0,0,0,0,0,0,0,0,0
0,0,-0.370843,-1.86966,0.00121686,-1381.23,-974.015,-1421.22,-1651.19,-1530.06,-684.604,-1438.06,-1519.97,-422.867,-2001.22,0,0,0,0,0,0,0,0,0,0
0,0,-2.24573,-0.630555,0.562103,-516.163,-380.947,-544.494,-622.052,-562.115,-274.859,-539.571,-554.471,-175.983,-721.015,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.03073,-0.680573,2.31015,-545.968,-399.634,-573.795,-657.505,-596.353,-286.703,-570.447,-588.888,-181.949,-767.857,0,0,0,0,0,0,0,0,0,0
0,0,0.766788,-3.59763,3.12339,-2619.14,-1834.09,-2685.72,-3128.23,-2908.48,-1283.12,-2725.53,-2892.03,-786.88,-3815.08,0,0,0,0,0,0,0,0,0,0
0,0,-0.0425701,-1.48097,0.351475,-1087.7,-764.892,-1117.62,-1299.78,-1206.09,-536.653,-1132.21,-1198.6,-330.585,-1579.3,0,0,0,0,0,0,0,0,0,0
0,0,3.36944,-0.626391,-0.187052,-379.091,-239.169,-368.033,-445.079,-435.942,-156.182,-391.144,-439.549,-85.9612,-593.792,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.46684,0.0530519,-1.38321,-45.6473,-60.6795,-68.8542,-62.3288,-34.4695,-54.9821,-50.9894,-27.8011,-45.0221,-21.1004,0,0,0,0,0,0,0,0,0,0
0,0,-3.69934,-1.61529,-0.557467,-1274.97,-926.532,-1333.17,-1531.85,-1396.79,-662.98,-1330.82,-1381.32,-419.957,-1803.85,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.769281,-0.531636,-2.19096,-373.949,-257.283,-379.197,-444.588,-418.019,-178.488,-388.36,-416.899,-108.437,-551.991,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.673507,-1.71853,-0.517286,-1245.75,-870.439,-1275.41,-1486.79,-1384.58,-608.48,-1295.96,-1377.33,-372.972,-1817.65,0,0,0,0,0,0,0,0,0,0
0,0,-1.44658,-2.17926,-0.696915,-1634.99,-1161.36,-1688.7,-1956.75,-1806.44,-819.967,-1703.26,-1792.65,-509.817,-2355.61,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
